text,storypoint
memorypressuremesostestcgroups_root_slaverecovery is flaky codetitleoutput from passed test  1 test from memorypressuremesostest 10 records in 10 records out 1048576 bytes 10 mb copied 0000430889 s 24 gbs  run  memorypressuremesostestcgroups_root_slaverecovery i1202 110914319327 5062 execcpp134 version 0270 i1202 110914333317 5079 execcpp208 executor registered on slave bea15b359aa14b5796fb29b5f70638acs0 registered executor on ubuntu starting task 4e62294ccfcf4a13b699c6a4b7ac5162 sh c while true do dd count512 bs1m ifdevzero oftemp done forked command at 5085 i1202 110914391739 5077 execcpp254 received reconnect request from slave bea15b359aa14b5796fb29b5f70638acs0 i1202 110914398598 5082 execcpp231 executor reregistered on slave bea15b359aa14b5796fb29b5f70638acs0 reregistered executor on ubuntu shutting down sending sigterm to process tree at pid 5085 killing the following process trees   5085 sh c while true do dd count512 bs1m ifdevzero oftemp done  5086 dd count512 bs1m ifdevzero oftemp   ok  memorypressuremesostestcgroups_root_slaverecovery 1096 ms code codetitleoutput from failed test  1 test from memorypressuremesostest 10 records in 10 records out 1048576 bytes 10 mb copied 0000404489 s 26 gbs  run  memorypressuremesostestcgroups_root_slaverecovery i1202 110915509950 5109 execcpp134 version 0270 i1202 110915568183 5123 execcpp208 executor registered on slave 88734acc718e45b095b9d8f07cea8a9es0 registered executor on ubuntu starting task 14b6bab99f604130bdc444efba262bc6 forked command at 5132 sh c while true do dd count512 bs1m ifdevzero oftemp done i1202 110915665498 5129 execcpp254 received reconnect request from slave 88734acc718e45b095b9d8f07cea8a9es0 i1202 110915670995 5123 execcpp381 executor asked to shutdown shutting down sending sigterm to process tree at pid 5132 srctestscontainerizermemory_pressure_testscpp283 failure usagefailure unknown container ebe90e1572fa4519837b62f43052c913  aborted at 1449083355 unix time try date d 1449083355 if you are using gnu date  code notice that in the failed test the executor is asked to shutdown when it tries to reconnect to the agent,1
memorypressuremesostest tests fail on centos 66 memorypressuremesostestcgroups_root_statistics and memorypressuremesostestcgroups_root_slaverecovery fail on centos 66 it seems that mounted cgroups are not properly cleaned up after previous tests so multiple hierarchies are detected and thus an error is produced code  run  memorypressuremesostestcgroups_root_statistics srctestsmesoscpp849 failure value of _basehierarchyget actual cgroup expected basehierarchy which is tmpmesos_test_cgroup  multiple cgroups base hierarchies detected tmpmesos_test_cgroup cgroup mesos does not support multiple cgroups base hierarchies please unmount the corresponding or all subsystems  srctestsmesoscpp932 failure cgroupsdestroyhierarchy cgroupfailure failed to remove cgroup tmpmesos_test_cgroupperf_eventmesos_test device or resource busy  failed  memorypressuremesostestcgroups_root_statistics 12 ms  run  memorypressuremesostestcgroups_root_slaverecovery srctestsmesoscpp849 failure value of _basehierarchyget actual cgroup expected basehierarchy which is tmpmesos_test_cgroup  multiple cgroups base hierarchies detected tmpmesos_test_cgroup cgroup mesos does not support multiple cgroups base hierarchies please unmount the corresponding or all subsystems  srctestsmesoscpp932 failure cgroupsdestroyhierarchy cgroupfailure failed to remove cgroup tmpmesos_test_cgroupperf_eventmesos_test device or resource busy  failed  memorypressuremesostestcgroups_root_slaverecovery 7 ms code,3
respond with methodnotallowed if a request uses an unsupported method we are inconsistent right now in how we respond to endpoint requests with unsupported methods both methodnotallowed and badrequest are used we are also not consistent in the error message we include in the body this ticket proposes use methodnotallowed with standardized message text,1
do not use resourcerole for resources in quota request to be consistent with other operator endpoints and to adhere to the principal of least surprise move role from each resource in quota set request to the request itself resourcerole is used for reserved resources since quota is not a direct reservation request to avoid confusion we shall not reuse this field for communicating the role for which quota should be reserved food for thought shall we try to keep internal storage protobufs as close as possible to operators json to provide some sort of a schema or decouple those two for the sake of flexibility,1
investigate remaining flakiness in mastermaintenancetestinverseoffersfilters per comments in mesos3916 the fix for that issue decreased the degree of flakiness but it seems that some intermittent test failures do occur  should be investigated flakiness in task acknowledgment code i1203 182504609817 28732 status_update_managercpp392 received status update acknowledgement uuid 6afd012e8e8841b28239a9b852d07ca1 for task 26305fddedb047648b8a2558f2b2d81b of framework c7900911cc7a4dde92e748fe82cddd9e0000 w1203 182504610076 28732 status_update_managercpp762 unexpected status update acknowledgement received 6afd012e8e8841b28239a9b852d07ca1 expecting 82fc7a7be64a4f4dab7476abac42b4e6 for update task_running uuid 82fc7a7be64a4f4dab7476abac42b4e6 for task 26305fddedb047648b8a2558f2b2d81b of framework c7900911cc7a4dde92e748fe82cddd9e0000 e1203 182504610339 28736 slavecpp2339 failed to handle status update acknowledgement uuid 6afd012e8e8841b28239a9b852d07ca1 for task 26305fddedb047648b8a2558f2b2d81b of framework c7900911cc7a4dde92e748fe82cddd9e0000 duplicate acknowledgemen code this is a race between launching and acknowledging two taskshttpsgithubcomapachemesosblob75aaaacb89fa961b249c9ab7fa0f45dfa9d415a5srctestsmaster_maintenance_testscppl1486l1517 the status updates for each task are not necessarily received in the same order as launching the tasks flakiness in first inverse offer filter see this comment in mesos3916httpsissuesapacheorgjirabrowsemesos3916focusedcommentid15027478pagecomatlassianjirapluginsystemissuetabpanelscommenttabpanelcomment15027478 for the explanation the related logs are above the comment,1
add containerinfo to internal task protobuf in what seems like an oversight when containerinfo was added to taskinfo it was not added to our internal task protobuf also unlike the agent it appears that the master does not use protobufcreatetask we should try remove the manual construction in the master in favor of construction through protobufcreatetask partial contents of containerinfo should be exposed through state endpoints on the master and the agent,3
agent should not return partial state when a request is made to state endpoint during recovery currently when a user is hitting statejson on the agent it may return partial state if the agent has failed over and is recovering there is currently no clear way to tell if this is the case when looking at a response so the user may incorrectly interpret the agent as being empty of tasks we could consider exposing the state enum of the agent in the endpoint code enum state  recovering  slave is doing recovery disconnected  slave is not connected to the master running  slave has reregistered terminating  slave is shutting down  state code this may be a bit tricky to maintain as far as backwardscompatibility of the endpoint if we were to alter this enum exposing this would allow users to be more informed about the state of the agent,3
reservationtestaclmultipleoperations is flaky observed from the ci httpsbuildsapacheorgjobmesoscompilergccconfigurationverbose20enablelibevent20enablesslosubuntu3a1404label_expdocker7c7chadoop1319changes,2
libevent_ssl_socket assertion fails have been seeing the following socket receive error frequently code f1204 111247301839 54104 libevent_ssl_socketcpp245 check failed length  0  check failure stack trace   0x7f73227fe5a6 googlelogmessagefail  0x7f73227fe4f2 googlelogmessagesendtolog  0x7f73227fdef4 googlelogmessageflush  0x7f7322800e08 googlelogmessagefatallogmessagefatal  0x7f73227b93e2 processnetworklibeventsslsocketimplrecv_callback  0x7f73227b9182 processnetworklibeventsslsocketimplrecv_callback  0x7f731cbc75cc bufferevent_run_deferred_callbacks_locked  0x7f731cbbdc5d event_base_loop  0x7f73227d9ded processeventlooprun  0x7f73227a3101 _znst12_bind_simpleifpfvvevee9_m_invokeijeeevst12_index_tupleijxspt_eee  0x7f73227a305b std_bind_simpleoperator  0x7f73227a2ff4 stdthread_impl_m_run  0x7f731e0d1a40 unknown  0x7f731de0a182 start_thread  0x7f731db3730d unknown  nil unknown code in this case this was a http get over ssl the url being httpsdseasb33srnrncloudfrontnet443registryv2dockerregistryv2blobssha2564444be94a95984bb47dc3a193f59bf8c04d5e877160b745b119278f38753a6f58fdataexpires1449259252signatureq4cqdr1lbxsiyyvebmetrxlqdgqfhvkgxpbmm3poisn6r07dxizbx6tl1izx9uxdfr5awh8kxwhy8b0dtv3mltzavlnezlhbhbax9qbymd180qvuvrfezwolsmx4b3idvozk0caruu3ev1hbjz5y3olwe2zcrxhewzkq_keypairidapkajech5m7vwis5yz6q steps to reproduce 1 run master 2 run slave from your build directory as as code glog_v1ssl_enabled1ssl_key_filepath_to_keyssl_cert_filepath_to_certsudo e binmesosslavesh  master1270015050  executor_registration_timeout5mins  containerizersmesos  isolationfilesystemlinux  image_providersdocker  docker_puller_timeout600  launcher_dirmesos_build_dirsrclibs  switch_userfalse  docker_pullerregistry code 3 run mesosexecute from your build directory as  code srcmesosexecute  master1270015050  commanduname a  nametest  docker_imageubuntu code,8
expose recovery parameters from hierarchical allocator while implementing recovery in the hierarchical allocator we introduced some internal constants that influence the recovery process allocation_hold_off_recovery_timeout and agent_recovery_factor we should expose these parameters for operators to configure however i am a bit reluctant to expose them as master flags because they are implementation specific it would be nice to combine all hierarchical allocatorrelated flags into one maybe json file similar to how we do it for modules,3
tests for master failover in presence of quota,5
continue test suite execution across crashing tests currently mesostestssh exits when a test crashes this is inconvenient when trying to find out all tests that fail mesostestssh should rate a test that crashes as failed and continue the same way as if the test merely returned with a failure result and exited properly,8
add tests for quota authentication and authorization,3
implement implicit roles see also design doc mesos4000,5
introduce a module for logging executortask output existing executortask logs are logged to files in their sandbox directory with some nuances based on which containerizer is used see background section in linked document a logger for executortask logs has the following requirements  the logger is given a command to run and must handle the stdoutstderr of the command  the handling of stdoutstderr must be resilient across agent failover logging should not stop if the agent fails  logs should be readable presumably via the web ui or via some other modulespecific ui,5
modularize existing plainfile logging for executortask logs launched with the mesos containerizer once a module for executortask output logging has been introduced the default module will mirror the existing behavior executortask stdoutstderr is piped into files within the executors sandbox directory the files are exposed in the web ui via the files endpoint,2
create lightweight executor only and scheduler only mesos eggs currently when running tasks in docker containers if the executor uses the mesosnative python library the execution environment inside the container os native libs etc must match the execution environment outside the container fairly closely in order to load the mesosso library the solution here can be to introduce a much lighter weight python egg mesosexecutor which only includes code and dependencies needed to create and run an mesosexecutordriver executors can then use this native library instead of mesosnative,5
allow interactive terminal for mesos containerizer today mesos containerizer does not have a way to run tasks that require interactive sessions an example use case is running a task that requires a manual password entry from an operator another use case could be debugging gdb,10
parallel make tests does not build all test targets when inside 3rdpartylibprocess running make j8 tests from a clean build does not yield the libprocesstests binary running it a subsequent time triggers more compilation and ends up yielding the libprocesstests binary this suggests the test target is not being built correctly,1
